ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,KML URLs,Plot Number,District,Employment (Operational),Village Code,Project Description,proposal_url,Employment (Construction)
4282007,New,FP/SK/OFC/424001/2023,2023-03-29T12:13:37.597+00:00,,DELISTED_BY_SYSTEM,0.0101,9.0,RELIANCE JIO INFOCOMM LIMITED,,Forest clearance form,,,,"Proposal for Granting Permission for laying OFC Cable through Overhead Methodology from Chungthang to Lachen under North Division, Sikkim.",SIKKIM,Chungthang,Lachen Forest Block,,,,Linear,0.0,0.0101,0.0101,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-29T12:28:47.182+00:00,,Degraded Forest Land,true,"3B, 4TH FLOOR, ECOSPACE, RAJARHAT NEWTOWN, KOLKATA",SALTLAKE,19,Private Limited,ROW LEAD,SALTLAKE,19,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4281855&refType=caf&uuid=c0822120-cdee-4055-9048-88d20b48ea79&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4281855&refType=FC&uuid=f0e80976-28c8-4259-918f-5501629172be&version=1.0,,North  District,24.0,260930,Proposal of Laying of OFC Cable along the uphill Side(RoW)  of the road  from Chungthang to Munchithang along Chungthang-Lachen road over a stretch of 9 Km passes through forest area of Territorial Division Mangan,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4282007,120.0
4046102,New,FP/SK/OTHERS/422617/2023,2023-03-18T09:52:12.367+00:00,,Final Diversion Order Issued,0.134,1557.4,Public Health Engineering Department,,Forest clearance form,,,,"Diversion of 0.1340 ha of forest land for const of Sewerage Treatment Plant at Chungthang T Range, Mangan District, Sikkim by PHE Deptt, GoS",SIKKIM,Chungthang,Chungthang,,,591,Non - Linear,0.0,0.134,0.134,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-03-19T18:30:00.000+00:00,,Degraded Forest Land,true,"District Administrative Center, Pentok, Mangan",Chungthang Mangan Sikkim,11,State Government (Department/Autonomous body),Assistant Engineer ,Mangan,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=4045029&refType=caf&uuid=c5a33086-82b5-4b70-9fd3-ec62fb51c8a7&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=4045029&refType=FC&uuid=1c882e83-812b-46cf-94e8-8882652035ec&version=1.1,591,North  District,500.0,260927,"The project for Pollution abatement of river Teesta at Chungthang, Sikkim has been approved and sanctioned under National River Conservation Directorate (NRCD) as   proposed by the State Government through the department, by National River  Conservation Directorate (NRCD), Ministry of Jal Shakti, Government of India. Since Chungthang town does not have sewerage facility, the black water generated normally finds their way to drains which ultimately flow into the Tista River, befouling and deteriorating the condition of river. This scheme is envisaged for pollution abatement of river Tista through proper management and treatment of black water being generated in Chungthang town.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=4046102,500.0
3278299,New,FP/SK/OTHERS/419719/2023,2023-02-24T06:59:50.003+00:00,,Final Diversion Order Issued,0.2358,5070.0,NAMCHI MUNICIPAL COUNCIL,,Forest clearance form,,,,Resource Recovery Centre for Namchi Municipal Council,SIKKIM,Namchi,Assangthang,,,"Dorongpani, Assangthang GPU, Namchi Division",Non - Linear,0.0,0.2358,0.2358,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-07-11T18:30:00.000+00:00,,Degraded Forest Land,true,"Namchi Municipal Council,;Saheed Sanjok Chettri Marg ",Twelfth Mile Dorongpani,11,State Government (Department/Autonomous body),Municipal Executive Officer,Namchi,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=3271933&refType=caf&uuid=acde97ab-367e-40ec-adee-02c2a89a5ebf&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=3271933&refType=FC&uuid=c2311201-0bb5-41b9-a50b-ce92dd37dcf3&version=1.0,"Dorongpani, Assangthang GPU, Namchi Division",South District,200.0,261128,"Resource Recovery Centre to be set up for the service of Municipal wastes generated from Namchi Municipal Council. Here the Municipal wastes generated are collected and brought in for treatment of the wastes. The wastes are either reused/ reduced/ recycled as far as possible, eventually minimizing the wastes generated to its minimum. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=3278299,0.0
2986606,Expansion,IA/SK/INFRA2/417703/2023,2023-02-10T06:59:04.399+00:00,2023-08-23T04:51:00.262+00:00,EC Granted,0.5665,29820.0,WEST POINT INFRASTRUCTURE PRIVATE LIMITED,Envirotech East Pvt. Ltd. ,Environment clearance form,TOR,B2,Building / Construction ,Proposed Vertical Expansion by 3 Floors of “WEST POINT” - Integrated Commercial cum MLCP Complex by  Mesaso Infrastructure Pvt. Ltd.,SIKKIM,Gangtok,Namok,21/1/2023-IA.III,,,Hybrid,0.5665,0.0,0.5665,0.0,0.0,0.0,24820.0,5000.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-04-25T08:48:07.597+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2985445&refType=caf&uuid=57062f51-b1e4-4cb1-bce3-a84a6a94b13b&version=1.1,,East District,548000.0,261312,"The current proposal is for vertical expansion of 3 floors above the 4G+7 Integrated Commercial cum MLCP complex “WEST POINT” at Old West Point School Area, Near M.G. Marg, Gangtok, East Sikkim. Environmental Clearance vide File No. : 214/E &SC and EC Identification no. EC22B038SK115854 dated 25.02.2022 and Consent to Establish vide Ref. No. 1142/SPCB dated 24.02.2022, has already been obtained for construction of the 4G+7 Integrated Commercial cum MLCP complex, the construction of which is in progress.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2986606,56100.0
2937899,New,WL/SK/DEF/417394/2023,2023-02-08T05:08:04.689+00:00,,,1.0,18.26,MINISTRY OF DEFENCE,,Wildlife clearance form,,,,Diversion of Forest Land  of 1.00 Ha from Sesa Mor to Tiger Hill for construction/improvement  of operational track inside Pangolakha Wild Life Sanctuary,SIKKIM,Gangtok,Gnathang Forest Block,,,,Linear,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-02-08T05:28:22.132+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2937642&refType=caf&uuid=52775def-8ff3-4285-8809-9eadb7bfbff9&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59109&refId=2937898&refType=caf&uuid=25f98770-3343-4a57-a003-e3544799ed9b&version=1.0,,East District,0.0,261319,Diversion of Forest Land 1.00 Ha for construction/improvement  of operational track Sesa Mor to Tiger Hill in Nathu La Sub Sect  inside Pangolakha Wild Life Sanctuary Forest Land after carrying out extensive recce/joint svy along with Forest and Army Officials.,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2937899,0.0
2829641,New,FP/SK/OTHERS/416682/2023,2023-02-01T10:51:07.868+00:00,,Pending on UA for Compensatory Levies Payment,10.1,2500.0,ABHINAY BHANDARI,,Forest clearance form,,,,"Diversion of 10.1 Ha of forest land for Setting up of 5 MW grid connected Solar Photovoltaic Power Plant near Hangu Lake, Gangtok, Sikkim by M/s REACH",SIKKIM,Gangtok,Kyongnosla Forest Block,,,,Hybrid,0.0,10.1,10.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-02-28T18:30:00.000+00:00,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59020&refId=2829640&refType=fc&uuid=b060e019-0c06-4e4b-b0df-881b513cd5ab&version=1.0,Degraded Forest Land,true,"Renewable Energy Application and Consultation in Himalayas (REACH);Below Sub Power Station, 5th Mile, Tadong;Gangtok, 737102 ",Fifth Mile Tadong  Gangtok Sikkim,11,Individual,Proprietor,,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2828749&refType=caf&uuid=43161705-df16-42cc-b491-07a7e778d0e9&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2828749&refType=FC&uuid=c639cd3b-45da-4473-8d99-0d9f0fe13c49&version=1.2,,East District,3830.0,261318,"The Indian Government has set an ambitious target of installing 150 GW of solar energy by the  end of 2022. Sikkim has been given a target of installation of 5O MW of grid connected solar energy by 2022. Only 5 MW has been installed in the state as on June 2022. Sikkim Power department buys more than 50% of the energy required by the state from thermal power plant. Burning of coal release harmful gases which cause global warming.;The land proposed would be used for setting up of 5 MW grid connected Solar Photovoltaic Power plant which would produce about 6 million units of clean energy every year.;As the proposed site is above tree line, No trees will have to be cut while the solar modules will be installed above the shrubs and bushes present in the vicinity. Hence minimum flora and fauna would be effected;The proposed site lies on a naturally south facing hill which receives good solar radiation. The proposed site has a road and an electrical transmission line passing through it. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2829641,5760.0
2767168,New,WL/SK/DEF/416232/2023,2023-01-29T09:57:59.450+00:00,,,21.0248,20939.0,ITBP GANGTOK,,Wildlife clearance form,,,,"Construction of High Altitude Hill Roads to Indo-China Border from 20r Link pt. to Zanak, L=10.40 km under phase-II in the State of Sikkim",SIKKIM,Chungthang,Lachen Forest Block,,,23,Linear,0.0,21.0248,21.0248,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-01-30T13:35:06.722+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=1453767&refType=caf&uuid=86a2c71d-5909-497a-9aa5-fb49a8a870f7&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59109&refId=2767167&refType=caf&uuid=f1796da0-f01e-446f-b948-92e5edcbc48d&version=1.0,23,Mangan,21900.0,260930,"Construction of High Altitude Hill Roads to Indo-China Border from 20r Link pt. to Zanak, L=10.40 km under phase-II in the State of Sikkim",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2767168,45200.0
2742178,New,FP/SK/OTHERS/416043/2023,2023-01-27T08:48:54.717+00:00,,Rejected,0.0905,870.78,SUJAN PRADHAN,,Forest clearance form,,,,"Construction of Samuhik Bhawan at Jorethang, South Sikkim",SIKKIM,Namchi,Salghari,,,Plot no. 3,Non - Linear,0.0,0.0905,0.0905,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-01-27T10:16:18.507+00:00,,Degraded Forest Land,true,"S/O Deepak Pradhan, Tarku, Upper Tanak, Near Manjhushree School, Tarku, Tarku, South Sikkim, Tarku, Sikkim ",Tarku,11,Individual,Junior Engineer,Namchi,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2741233&refType=caf&uuid=52e7459c-5649-4a97-8c1d-c82f40d46246&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2741233&refType=FC&uuid=413e31ae-b3b7-494b-b617-ea44069095d2&version=1.5,Plot no. 3,South District,0.0,0,"Jorethang is a major town in Namchi district, Sikkim which lies along the river Rangeet. One of the most famous cultural festivals of Sikkim, Maghey Sankranti mela is celebrated with extreme grandeur at the picturesque hamlet of Jorethang every year. Countless tourists from different parts of India gather at this festival to be part of its endless array of events which includes various cultural programs, food shows and sports competition like archery, para-gliding, trekking, hot air ballooning and river rafting. It has been proposed to construct Samuhik Bhawan at Jorethang. This infrastructure is needed for the community as different community can make use of it. It is having a room for lodging and community hall for hoisting the different activities. The land measuring 0.0905 ha. has been identified which has been demarcated by Revenue Officer Jorethang. In general, the construction of Samuhik Bhawan will be boon for the people living in this area.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2742178,99522.0
2653332,New,FP/SK/OTHERS/415424/2023,2023-01-21T08:47:28.457+00:00,,DELISTED_BY_SYSTEM,0.3497,219.839,"ROADS & BRIDGES DEPARTMENT, GOVERNMENT OF SIKKIM",,Forest clearance form,,,,"Diversion of forest land of 0.3497 Ha for construction of link road  for Soratay Village from Singtam to Rangrang Village via Soratay under Daramdin Sub-Division in West Sikkim  by Roads & Bridges Department , Government of Sikkim.",SIKKIM,Soreng,Aroobotey,,,,Linear,0.0,0.3497,0.3497,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2023-01-24T12:28:35.985+00:00,,Degraded Forest Land,true,"Nirman Bhawan;Roads & Bridges Department ;Govt of Sikkim;Gangtok ",Gangtok,11,State Government (Department/Autonomous body),Divisional Engineer,Soreng,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2653024&refType=caf&uuid=a86b843b-6f72-47d7-a32b-8410e0232565&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2653024&refType=FC&uuid=4f7f752d-c56e-4df2-bcdf-865e8f2e778a&version=1.1,,West District,100.0,261075,"Diversion of Forest Land for construction of link road from Soratary Village from Singtam to Rangrang Village via under Daramdin Sub Division in West  Sikkim 3.87 Km. by Road  and  Bridge Department, Government of Sikkim.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2653332,100.0
2629655,New,IA/SK/INFRA2/415237/2023,2023-01-20T07:43:09.276+00:00,,DELISTED_BY_SYSTEM,2.0,1599.0,UDD GOVT OF SIKKIM,Atmos Sustainable Solutions Pvt Ltd,Environment clearance form,TOR,B1,Building / Construction ,"Solid waste treatment project for Mangan, North Sikkim",SIKKIM,Mangan,Lingdong,21/5/2023-IA.III,,127/2/572,Non - Linear,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Land not available,NO,NO,NO,2023-04-28T02:15:09.614+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2607765&refType=caf&uuid=bd9e3424-1e63-470b-815b-434003c2ccad&version=1.1,127/2/572,North  District,11004.0,0,"This project entails setting up of a Solid Waste Treatment Plant comprising processing facilities and regional sanitary landfill. The proposed project is planned in accordance with the Solid Waste Management Rules (SWM), 2016 and it consist of waste collection, segregation, waste processing and a sanitary landfill with Leachate facility, this will help to generate employment.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2629655,11004.0
2611566,New,FP/SK/OTHERS/415103/2023,2023-01-19T09:04:59.880+00:00,,REMOVED,1.05,8465.0162,Culture Department,,Forest clearance form,,,,"Diversion of forest land of  1.05 ha for construction of  CHO-LUNG-TRUL-SUM CULTURAL COMPLEX at  Thangu in  North District of Sikkim by Culture Department, Govt. of Sikkim.",SIKKIM,Chungthang,Thangu Forest Block,,,,Non - Linear,0.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2023-01-18T18:30:00.000+00:00,,Degraded Forest Land,true,"CULTURE DEPARTMENT,GOVERNMENT OF SIKKIM,MANAN BHAWAN GANGTOK,SIKKIM",Gangtok,11,State Government (Department/Autonomous body),ASSISTANT ENGINEER,GANGTOK,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2093831&refType=caf&uuid=f8bb4bcd-c2f0-489f-88c7-7e20b79386e6&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2093831&refType=FC&uuid=d44e87ca-05de-4eec-a17d-2a33fbdbb7b9&version=1.0,,Mangan,180680.0,260931,"The cho-lung-trul-sum cultural complex at Thangu Lachen is envisaged by the culture department GoS to present and preserve the rich and natural heritage of Sikkim. It integrates the idea of nature conservation with community led cultural concept of worshipping and conserving nature.The total cost of the project is Rs. 84.65 crore. The scope of the work broadly includes construction of Maitretya Buddha, mediation hall, stupa, interpretation centre, chimi lakhang, cafeteria, souvenir shops, Rimpoche's retreat, steel bridge.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2611566,338.0
2606347,New,FP/SK/OTHERS/415080/2023,2023-01-19T06:58:35.972+00:00,,REMOVED,1.094,8083.9532,Culture Department,,Forest clearance form,,,,"Diversion of forest land of 1.0940 Ha for construction of cho-lung trul-sum cultural complex at Lachung, North District of Sikkim by Culture Department, Govt. of Sikkim",SIKKIM,Chungthang,Lachung,,,,Non - Linear,0.0,1.094,1.094,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2023-02-21T18:30:00.000+00:00,,Degraded Forest Land,true,"CULTURE DEPARTMENT,GOVERNMENT OF SIKKIM,MANAN BHAWAN GANGTOK,SIKKIM",Gangtok,11,State Government (Department/Autonomous body),Assistant Engineer,Lachung,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2605073&refType=caf&uuid=c3619444-5c37-4c86-af32-5d17d24296d2&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2605073&refType=FC&uuid=7ef30734-79dd-4b26-8749-c7ad4c903c0b&version=1.0,,North  District,180680.0,260926,"The cho-lung-trul-sum cultural complex at  Lachung is envisaged by the culture department GoS to present and preserve the rich and natural heritage of Sikkim. It integrates the idea of nature conservation with community led cultural concept of worshipping and conserving nature.The total cost of the project is Rs. 80.83 crore. The scope of the work broadly includes construction of Guru Rimpoche, mediation hall, stupa, interpretation centre, chimi lakhang, cafeteria, souvenir shops, Rimpoche's retreat, steel bridge.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2606347,437.0
2601230,New,FP/SK/ROAD/415040/2023,2023-01-18T16:51:00.923+00:00,,Pending at Nodal Officer for Recommendation,0.1776,1583.04,"RURAL DEVELOPMENT DEPARTMENT, GOVT OF SIKKIM",,Forest clearance form,,,,Construction of 40M span steel bridge over Rani Khola and 25M span steel bridge over Hel Khola including construction of connectivity road from NH-10(32No. Cremation ground) to Basilakha and Pricklakha.,SIKKIM,Gangtok,Chuba,,,216/P,Linear,0.0,0.1776,0.1776,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-01-18T17:51:44.405+00:00,,Degraded Forest Land,true,"Rural Development Department;Tashiling,Secreteriate ",,11,State Government (Department/Autonomous body),Pr Secretary,,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2601188&refType=caf&uuid=0152d091-3e2b-4585-afff-dfcf5daee04f&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2601188&refType=FC&uuid=d21f92ae-816a-47ee-bccd-59924a3dae46&version=1.4,216/P,East District,60.0,261286,"The Project , Construction of 40M span steel bridge over Rani Khola and 25M span steel bridge over Hel Khola including construction of connectivity road from NH-10(32No. Cremation ground) to Basilakha and Pricklakha is a link road executed by Rural Development Department, The road falls under Gangtok and Pakyong  block of East District under Namcheybong constituency of State Sikkim. The construction of this link road and other allied works will benefit the villagers of these far flung villages of Basilakha, Pricklakha, Supthang, Nimtar, Jagatigaon, Raigaon. In addition, this road will be the alternative route for Greenfield Airport as well as Head Quater of Pakyong District and the shortest route for people coming from Rangpo, Singtam, Sang Martam and other parts of South and West Districts of Sikkim.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2601230,1080.0
2408718,New,FP/SK/OTHERS/413614/2023,2023-01-07T09:32:05.625+00:00,,Final Diversion Order Issued,1.6,2000.0,"FOREST AND ENVIRONMENT DEPARTMENT, GOVERNMENT OF SIKKIM",,Forest clearance form,,,,"Diversion of 1.6 ha of forest land for development of Ecotourism zone at Zandidara in Soreng West Sikkim by Wildlife Circle, Forest Deptt Govt of Sikkim ",SIKKIM,Soreng,Singling,,,00,Hybrid,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2023-01-12T18:30:00.000+00:00,,Degraded Forest Land,true,"Forest and Environment Department;Forest Secretariat;Deorali  ",Upper Gumbadara,11,State Government (Department/Autonomous body),Divisional Forest Officer,Soreng Upper Singling Zandidara,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2408433&refType=caf&uuid=27b4ed9d-c803-4525-af63-97b191227619&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2408433&refType=FC&uuid=e0cc0bf0-7d32-47f8-848c-bf943416b5c2&version=1.0,00,West District,3650.0,261077,"Diversion of 1.6 ha of forest land for development of Ecotourism zone at Zandidara in Soreng West Sikkim by Wildlife Circle, Forest Deptt Govt of Sikkim",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2408718,3650.0
2122521,New,FP/SK/DEF/411522/2022,2022-12-21T05:55:16.196+00:00,,DELISTED_BY_SYSTEM,1.98,23.76,MINISTRY OF DEFENCE,,Forest clearance form,,,,Diversion of Forest Land  of 1.98 Ha from Chaman Top to Pt 4630 for operational track inside Kyongnosla Territorial Range(East Territorial),SIKKIM,Mangan,0,,,,Linear,0.0,1.98,1.98,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2022-12-30T06:31:14.086+00:00,,Degraded Forest Land,true,"17 Mountain Division;PIN - 908417 ",Gangtok,11,Central Government (Department/Autonomous body),Staff Officer Land,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2121781&refType=caf&uuid=50d50c30-56b4-41bc-b1c4-3587903b71e8&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2121781&refType=FC&uuid=dc93760f-b8cb-4ba1-811e-c9154757baec&version=1.0,,Mangan,0.0,"",Diversion of Forest Land 1.98 Ha for construction of operational track Chaman Top to Pt 4630 for operational track in Thegu Sub Sect  inside Kyongnosla Territorial Range (East Territorial) after carrying out extensive recce/joint svy along with Forest and Army Officials,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2122521,0.0
2110373,New,FP/SK/CommPost/411437/2022,2022-12-20T09:22:26.260+00:00,,Pending at UA for Compliance Report,0.0222,75.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation,SIKKIM,Gangtok,Naitam,,,plot no 435,Hybrid,0.0,0.0222,0.0222,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-06-21T18:30:00.000+00:00,,Degraded Forest Land,true,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",Naitam,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)",AGM (CM&IT),Naitam,32,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2109192&refType=caf&uuid=c7be9a7b-ba6b-4b54-a442-8835c5f881c7&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2109192&refType=FC&uuid=f90e6398-e917-4c48-b369-bef8c6299649&version=1.6,plot no 435,East District,2325.0,261311,4G site projecte funded by USOF to provide 4G coverage in the uncovered areas at Naitam Village,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2110373,800.0
2107112,New,FP/SK/CommPost/411404/2022,2022-12-20T07:12:03.117+00:00,,Pending at UA due to EDS by DFO,0.0084,75.0,MAHESH NAIR,,Forest clearance form,,,,4G Saturation,SIKKIM,Gangtok,Kyongnosla Forest Block,,,,Hybrid,0.0,0.0084,0.0084,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2022-12-20T08:25:11.423+00:00,,,false,"General Manager Telecom, BSNL Bhavan, Thiruvalla ",Kyongnosla ,32,"Central PSU (eg. NHAI, AAI, NTP, CIL, SAIL)","AGM (CM & IT), Gangtok",Kyongnosla village,32,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2090872&refType=caf&uuid=f4e8b81b-5f5f-4334-a44e-ef67aa7e4c69&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2090872&refType=FC&uuid=912103bd-c5ac-41c5-adbe-81f92ea397b7&version=1.2,,East District,2325.0,261318,4G site  project funded by USOF to provide 4G coverage in the uncovered area at Kyongnosla village,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2107112,800.0
2061635,New,FP/SK/ROAD/411039/2022,2022-12-16T15:58:04.547+00:00,,Pending at DFO for Scrutiny and Recommendation,0.1776,1583.04,"RURAL DEVELOPMENT DEPARTMENT, GOVT OF SIKKIM",,Forest clearance form,,,,Construction of 40M span steel bridge over Rani Khola and 25M span steel bridge over Hel Khola including construction of connectivity road from NH-10(32No. Cremation ground) to Basilakha and Pricklakha,SIKKIM,Gangtok,Chuba,,,216/P,Linear,0.0,0.1776,0.1776,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-01-02T07:00:18.773+00:00,,Degraded Forest Land,true,"Rural Development Department;Tashiling,Secreteriate ",,11,State Government (Department/Autonomous body),Pr Secretary,,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=2061586&refType=caf&uuid=b2f519b2-6c69-4d3b-aada-ce93f90a72c0&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=2061586&refType=FC&uuid=914d8395-bb81-45f2-a19d-6d0da7a342a4&version=1.1,216/P,East District,600.0,261286,"The Project , Construction of 40M span steel bridge over Rani Khola and 25M span steel bridge over Hel Khola including construction of connectivity road from NH-10(32No. Cremation ground) to Basilakha and Pricklakha is a link road executed by Rural Development Department, The road falls under Gangtok and Pakyong  block of East District under Namcheybong constituency of State Sikkim. The construction of this link road and other allied works will benefit the villagers of these far flung villages of Basilakha, Pricklakha, Supthang, Nimtar, Jagatigaon, Raigaon. In addition, this road will be the alternative route for Greenfield Airport as well as Head Quater of Pakyong District and the shortest route for people coming from Rangpo, Singtam, Sang Martam and other parts of South and West Districts of Sikkim.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=2061635,3060.0
